iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
COL,South America,Colombia,2021-10-08,4969131,1607,1426.714,126552,35,30.857,95792.272,30.979,27.503,2439.602,0.675,0.595,0.97,,,,,,,,,25839693,51659,501.58,1.003,43083,0.836,0.038,26.3,tests performed,42634897,27722308,18308930,,285625,219586,82.19,53.44,35.29,,4233,122810,0.237,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-09,4970718,1587,1439.571,126585,33,30.429,95822.865,30.593,27.751,2440.238,0.636,0.587,0.97,,,,,,,,,25882186,42493,502.405,0.825,42683,0.829,0.038,26.3,tests performed,42885532,27832514,18501504,,250635,235052,82.67,53.65,35.67,,4531,124870,0.241,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-10,4972236,1518,1454.571,126623,38,31.714,95852.129,29.263,28.04,2440.971,0.733,0.611,0.96,,,,,,,,,25915634,33448,503.054,0.649,43020,0.835,0.037,27,tests performed,43007509,27885125,18593793,,121977,232138,82.91,53.76,35.84,,4475,118702,0.229,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,158368.3,35.65,9.2,3052.94009557153
COL,South America,Colombia,2021-10-11,4973325,1089,1440.286,126655,32,32.857,95873.122,20.993,27.765,2441.588,0.617,0.633,0.96,,,,,,,,,25954762,39128,503.814,0.76,42592,0.827,0.037,27,tests performed,43315450,28016960,18815492,,307941,255790,83.5,54.01,36.27,,4931,123852,0.239,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-12,4974400,1075,1420.857,126692,37,33.857,95893.845,20.723,27.391,2442.301,0.713,0.653,0.95,,,,,,,,,25996447,41685,504.623,0.809,43149,0.838,0.037,27,tests performed,43608145,28166163,19007794,,292695,260840,84.07,54.3,36.64,,5028,124721,0.24,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-13,4975656,1256,1401.286,126726,34,34.143,95918.057,24.213,27.013,2442.957,0.655,0.658,0.96,,,,,,,,,26044429,47982,505.554,0.931,43615,0.847,0.037,27,tests performed,43881718,28300881,19199704,,273573,263158,84.59,54.56,37.01,,5073,123520,0.238,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-14,4977043,1387,1359.857,126759,33,34.571,95944.795,26.738,26.215,2443.593,0.636,0.666,0.96,,,,,,,,,26092509,48080,506.488,0.933,43496,0.844,0.037,27,tests performed,44137117,28433989,19370919,,255399,255406,85.09,54.81,37.34,,4924,120911,0.233,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-15,4978689,1646,1365.429,126796,37,34.857,95976.526,31.731,26.322,2444.306,0.713,0.672,0.97,,,,,,,,,26137957,45448,507.37,0.882,42609,0.827,0.037,27,tests performed,44350661,28647533,19370919,,213544,245109,85.5,55.23,37.34,,4725,132175,0.255,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-16,4980233,1544,1359.286,126830,34,35,96006.29,29.764,26.204,2444.961,0.655,0.675,0.97,,,,,,,,,26183257,45300,508.249,0.879,43010,0.835,0.038,26.3,tests performed,,,,,,231440,,,,,4462,120020,0.231,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-17,4981532,1299,1328,126865,35,34.571,96031.332,25.041,25.6,2445.636,0.675,0.666,0.97,,,,,,,,,26210517,27260,508.778,0.529,42126,0.818,0.038,26.3,tests performed,44660557,28697781,19724680,,,236150,86.09,55.32,38.02,,4552,116094,0.224,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,158692.6,35.34,6.79,3059.19177897656
COL,South America,Colombia,2021-10-18,4982575,1043,1321.429,126886,21,33,96051.438,20.106,25.474,2446.041,0.405,0.636,0.98,,,,,,,,,26239165,28648,509.335,0.556,40629,0.789,0.037,27,tests performed,44731300,28731719,19773196,,70743,202264,86.23,55.39,38.12,,3899,102108,0.197,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-19,4983527,952,1303.857,126910,24,31.143,96069.79,18.352,25.135,2446.504,0.463,0.6,0.99,,,,,,,,,26263930,24765,509.815,0.481,38212,0.742,0.039,25.6,tests performed,,,,,,194607,,,,,3752,98646,0.19,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-20,4984751,1224,1299.286,126931,21,29.286,96093.386,23.596,25.047,2446.908,0.405,0.565,1.01,,,,,,,,,26302198,38268,510.558,0.743,36824,0.715,0.04,25,tests performed,,,,,,189681,,,,,3657,97252,0.187,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-21,4986249,1498,1315.143,126959,28,28.571,96122.264,28.878,25.353,2447.448,0.54,0.551,1.03,,,,,,,,,26349031,46833,511.467,0.909,36646,0.711,0.043,23.3,tests performed,,,,,,187352,,,,,3612,96089,0.185,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-22,4988021,1772,1333.143,126994,35,28.286,96156.423,34.16,25.7,2448.123,0.675,0.545,1.05,,,,,,,,,26394615,45584,512.352,0.885,36665,0.712,0.044,22.7,tests performed,45687674,29231578,20375431,,,191002,88.07,56.35,39.28,,3682,83435,0.161,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-23,4989681,1660,1349.714,127032,38,28.857,96188.424,32.001,26.019,2448.856,0.733,0.556,1.06,,,,,,,,,26437758,43143,513.189,0.837,36357,0.706,0.045,22.2,tests performed,45879607,29331273,20498474,,191933,196285,88.44,56.54,39.52,,3784,94088,0.181,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-24,4991050,1369,1359.714,127067,35,28.857,96214.815,26.391,26.212,2449.53,0.675,0.556,1.07,,,,,,,,,26468456,30698,513.785,0.596,36848,0.715,0.045,22.2,tests performed,46007541,29387056,20586698,,127934,192426,88.69,56.65,39.69,,3709,98468,0.19,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,158968.5,35.03,5.8,3064.5104328509
COL,South America,Colombia,2021-10-25,4992586,1536,1430.143,127099,32,30.429,96244.425,29.61,27.57,2450.147,0.617,0.587,1.08,,,,,,,,,26509571,41115,514.583,0.798,38629,0.75,0.045,22.2,tests performed,46222565,29510179,20720822,,215024,213038,89.11,56.89,39.94,,4107,111209,0.214,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-26,4994014,1428,1498.143,127133,34,31.857,96271.953,27.528,28.88,2450.803,0.655,0.614,1.09,,,,,,,,,26553280,43709,515.432,0.848,41336,0.802,0.048,20.8,tests performed,46454693,29639006,20859742,,232128,212043,89.55,57.14,40.21,,4088,111760,0.215,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-27,4995694,1680,1563.286,127159,26,32.571,96304.339,32.386,30.136,2451.304,0.501,0.628,1.09,,,,,,,,,26594370,41090,516.23,0.798,41739,0.81,0.046,21.7,tests performed,46698321,29772400,21005191,,243628,212691,90.02,57.39,40.49,,4100,112964,0.218,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-28,4997444,1750,1599.286,127195,36,33.714,96338.075,33.736,30.83,2451.998,0.694,0.65,1.09,,,,,,,,,26637577,43207,517.068,0.839,41221,0.8,0.045,22.2,tests performed,46928624,29899710,21141526,,230303,211435,90.47,57.64,40.76,,4076,113300,0.218,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-29,4999048,1604,1575.286,127225,30,33,96368.996,30.921,30.368,2452.576,0.578,0.636,1.08,,,,,,,,,26685087,47510,517.99,0.922,41496,0.805,0.046,21.7,tests performed,,,,,,202840,,,,,3910,108862,0.21,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-30,5000677,1629,1570.857,127258,33,32.286,96400.399,31.403,30.282,2453.212,0.636,0.622,1.09,,,,,,,,,26722332,37245,518.713,0.723,40653,0.789,0.045,22.2,tests performed,47286478,30087518,21356231,,,200982,91.16,58,41.17,,3874,108035,0.208,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-10-31,5002387,1710,1619.571,127281,23,30.571,96433.364,32.964,31.221,2453.656,0.443,0.589,1.1,,,,,,,,,26752248,29916,519.294,0.581,40542,0.787,0.046,21.7,tests performed,47404063,30172182,21398743,,117585,199503,91.38,58.16,41.25,,3846,112161,0.216,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,159366.4,34.76,8.5,3072.18093802162
COL,South America,Colombia,2021-11-01,5003977,1590,1627.286,127311,30,30.286,96464.015,30.651,31.37,2454.234,0.578,0.584,1.1,,,,,,,,,26788492,36244,519.998,0.704,39846,0.773,0.047,21.3,tests performed,,,,,,194639,,,,,3752,117382,0.226,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
